dates,posts,sentence_tokenize
"03,March,2004","


     

       urllink nasioc forums - pulled over in my sti :   woohoo, same thing happened with an sti!

     

    
","['\n\n\n     \n\n       urllink nasioc forums - pulled over in my sti :   woohoo, same thing happened with an sti!']"
"02,March,2004","


     

       urllink evolutionm.net - ticketed: ""whale tail"" : haha, if you have an evo, watch out for pissed off cops in ny.  this guy got ticketed because of his stock evo spoiler!   anyway, one of the members had a pretty cool sig:  ""1 turbo, 2 liters, 3 diamonds, and 4 doors.""

     

    
","['\n\n\n     \n\n       urllink evolutionm.net - ticketed: ""whale tail"" : haha, if you have an evo, watch out for pissed off cops in ny.', 'this guy got ticketed because of his stock evo spoiler!', 'anyway, one of the members had a pretty cool sig:  ""1 turbo, 2 liters, 3 diamonds, and 4 doors.""']"
"02,March,2004","


     

       urllink welcome to p.f. chang's china bistro :   p.f. chang's is finally accepting reservations!   i remember the good ol' days of putting in a name at 4:30 pm and eating at 10 pm.   ahh, the memories, so inefficient.

     

    
","['\n\n\n     \n\n       urllink welcome to p.f.', ""chang's china bistro :   p.f."", ""chang's is finally accepting reservations!"", ""i remember the good ol' days of putting in a name at 4:30 pm and eating at 10 pm."", 'ahh, the memories, so inefficient.']"
"01,March,2004","


     

       urllink rockstar games announces grand theft auto: san andreas :   woohoo!  having the next gta set in san andreas isn't shocking since the original gta was in three cities:   liberty city, vice city and san adreas.  

i still remember the day that chris brought over his copy of gta:3 for joe and i to try.  he had to take it away from us a few weeks later since he was going to re-gift it, but i went right out and bought another copy.  joe eventually traded it in for gta:vice city but i was never as impressed with vc.  it just didn't have the same feeling since the character that you played actually had a voice and some emotion.  i much rather enjoyed the voiceless character in 3.  thus, i bought another copy of 3!  i just need a ps2 to go with it now...

     

    
","['\n\n\n     \n\n       urllink rockstar games announces grand theft auto: san andreas :   woohoo!', ""having the next gta set in san andreas isn't shocking since the original gta was in three cities:   liberty city, vice city and san adreas."", 'i still remember the day that chris brought over his copy of gta:3 for joe and i to try.', 'he had to take it away from us a few weeks later since he was going to re-gift it, but i went right out and bought another copy.', 'joe eventually traded it in for gta:vice city but i was never as impressed with vc.', ""it just didn't have the same feeling since the character that you played actually had a voice and some emotion."", 'i much rather enjoyed the voiceless character in 3.  thus, i bought another copy of 3!', 'i just need a ps2 to go with it now...']"
"11,March,2004","


     

      setting:   a gameworks or some sort of gaming facility.  lots of old people, dimly lit, similar to a casino in that respect.  basically, it had the feel of a gameworks, casino and bowling alley combined.  

first scene:  i'm sitting down and playing some sort of matching game, seems like mastermind, with quarters.  an older lady approaches from nowhere and demands to know where my gamer card is (if you have been to gameworks or dave & busters, you know that instead of using quarters, you get a credit card of sorts that you can put money on.  i show a pocket full of quarters, implying that i'm just playing with quarters and she storms off.   she returns about 5 minutes later and hands me a large stack of gamer chips (4 $25, 2 $10, 2 $5, 4 $1) and a fist fill of twizzlers.  the look she gives me as she walks off was, ""i've been in your place before, kid.  have some fun and enjoy the sugar!"".  possibly she thought i was poor since i only showed about 5 dollars with in quarters.  i vaguely remember winning a lot of money on the mastermind game and then being given a tour of the facility.  the man in charge was giving the tour and reminded me of  urllink tom poston  from the newhart show, but with a suit that rod roddy would wear.   well, a suit he would have worn, since he  urllink died  of breast cancer.  during the tour, i remember passing by a small room in the back with mirrors on the walls and a rainbow motif adorning the ceiling.  he said that was in case anyone felt like dancing and could also be rented out.  oddly enough, it was empty and the lights were off.  i can only imagine how those rainbows would look with the full house lights!  i know i would want to shake my groove thang, and probably go suck on a popsicle or eat some sausage.  

second scene:  the dream gets fuzzy for a bit, but i remember after the tour there was this one counter way in the back with no one around it.  the person running it is none other than beth manoongian, an ""acquaintance"" from school.  this game was a trivia game with a twist.  the questions are extremely difficult but the prize for answering a single question runs in the millions of dollars.  i decide to give it a shot, hoping that beth will help me out a little bit.  as she pulls the question from a long box of cards, she places it on ledge face down in front of me, then gets a phone call.  while she isn't watching, i try to see what the answer is, but can't quite make it out.  it looks like ""yeh"" to me backwards.  the question was something like ""what is the beach on jo beach?"".  sort of a trick question, but i thought i already had the answer.   i hem and haw for a bit, then exclaim ""yeh!"".  the answer was actually ""lev"", which doesn't make sense to me in the dream or in the waking world.  since playing the game is free, i have her pull out another card.  by this time, someone else has joined me at the counter.  this person seemed to be between 18-22 years old, male, dark hair, reminded me of a frat boy.  the next question wasn't even a question, it was something along the lines of ""(someforeignname) is furious.""  i think the riddle was that you had to figure out the country that would give out a name like that then give the translation for ""furious"".  the random guy and i looked at each other trying to figure it out and then i woke up.  

i should rent out my brain for studies into the abnormal.

     

    
","['\n\n\n     \n\n      setting:   a gameworks or some sort of gaming facility.', 'lots of old people, dimly lit, similar to a casino in that respect.', 'basically, it had the feel of a gameworks, casino and bowling alley combined.', ""first scene:  i'm sitting down and playing some sort of matching game, seems like mastermind, with quarters."", 'an older lady approaches from nowhere and demands to know where my gamer card is (if you have been to gameworks or dave & busters, you know that instead of using quarters, you get a credit card of sorts that you can put money on.', ""i show a pocket full of quarters, implying that i'm just playing with quarters and she storms off."", 'she returns about 5 minutes later and hands me a large stack of gamer chips (4 $25, 2 $10, 2 $5, 4 $1) and a fist fill of twizzlers.', 'the look she gives me as she walks off was, ""i\'ve been in your place before, kid.', 'have some fun and enjoy the sugar!"".', 'possibly she thought i was poor since i only showed about 5 dollars with in quarters.', 'i vaguely remember winning a lot of money on the mastermind game and then being given a tour of the facility.', 'the man in charge was giving the tour and reminded me of  urllink tom poston  from the newhart show, but with a suit that rod roddy would wear.', 'well, a suit he would have worn, since he  urllink died  of breast cancer.', 'during the tour, i remember passing by a small room in the back with mirrors on the walls and a rainbow motif adorning the ceiling.', 'he said that was in case anyone felt like dancing and could also be rented out.', 'oddly enough, it was empty and the lights were off.', 'i can only imagine how those rainbows would look with the full house lights!', 'i know i would want to shake my groove thang, and probably go suck on a popsicle or eat some sausage.', 'second scene:  the dream gets fuzzy for a bit, but i remember after the tour there was this one counter way in the back with no one around it.', 'the person running it is none other than beth manoongian, an ""acquaintance"" from school.', 'this game was a trivia game with a twist.', 'the questions are extremely difficult but the prize for answering a single question runs in the millions of dollars.', 'i decide to give it a shot, hoping that beth will help me out a little bit.', 'as she pulls the question from a long box of cards, she places it on ledge face down in front of me, then gets a phone call.', ""while she isn't watching, i try to see what the answer is, but can't quite make it out."", 'it looks like ""yeh"" to me backwards.', 'the question was something like ""what is the beach on jo beach?"".', 'sort of a trick question, but i thought i already had the answer.', 'i hem and haw for a bit, then exclaim ""yeh!"".', 'the answer was actually ""lev"", which doesn\'t make sense to me in the dream or in the waking world.', 'since playing the game is free, i have her pull out another card.', 'by this time, someone else has joined me at the counter.', 'this person seemed to be between 18-22 years old, male, dark hair, reminded me of a frat boy.', 'the next question wasn\'t even a question, it was something along the lines of ""(someforeignname) is furious.""', 'i think the riddle was that you had to figure out the country that would give out a name like that then give the translation for ""furious"".', 'the random guy and i looked at each other trying to figure it out and then i woke up.', 'i should rent out my brain for studies into the abnormal.']"
"10,March,2004","


     

      so the first inline hockey game was yesterday!   lee and i got there 1.5 hours early so that we could sign up for the league, meet the team and do a little bit of practicing.  the facility is fairly ghetto, located in what looks like an old warehouse.  it is seperated into a little practice field for soccer, the inline rink, then a larger soccer field.  the rink itself is in good condition with an interesting plastic flooring that reminds me of the plastic used for milk crates or toddlers blocks (not the shiny kind).    we only got about 20 minutes of practice in, but it was tiring.  i know that when i got off the rink at the start of the game, i was drenched in sweat.   

we ended up losing 5-4, but i scored twice and lee scored as well!  we both received praise during and after the game which made us both feel a bit better about playing.  everyone seems very nice and laid back which is exactly what i was hoping for.  our first practice is tomorrow (yes, we had a game before we practiced) so hopefully my sore knee and arm feel better!

     

    
","['\n\n\n     \n\n      so the first inline hockey game was yesterday!', 'lee and i got there 1.5 hours early so that we could sign up for the league, meet the team and do a little bit of practicing.', 'the facility is fairly ghetto, located in what looks like an old warehouse.', 'it is seperated into a little practice field for soccer, the inline rink, then a larger soccer field.', 'the rink itself is in good condition with an interesting plastic flooring that reminds me of the plastic used for milk crates or toddlers blocks (not the shiny kind).', 'we only got about 20 minutes of practice in, but it was tiring.', 'i know that when i got off the rink at the start of the game, i was drenched in sweat.', 'we ended up losing 5-4, but i scored twice and lee scored as well!', 'we both received praise during and after the game which made us both feel a bit better about playing.', 'everyone seems very nice and laid back which is exactly what i was hoping for.', 'our first practice is tomorrow (yes, we had a game before we practiced) so hopefully my sore knee and arm feel better!']"
"09,March,2004","


     

       urllink new scientist : does anyone else find it completely asinine that tobacco is the number one killer in the united states, accounting for 18.1% of all deaths in 2000?  does anyone else find it completely asinine that obesity is about to overtake tobacco as the number one killer?   also, 64% of americans are overweight or obese.  pathetic.  ironic that i'm posting this to the web while sitting on my ass, but i'm not overweight, you pudgy mfs!

     

    
","['\n\n\n     \n\n       urllink new scientist : does anyone else find it completely asinine that tobacco is the number one killer in the united states, accounting for 18.1% of all deaths in 2000?', 'does anyone else find it completely asinine that obesity is about to overtake tobacco as the number one killer?', 'also, 64% of americans are overweight or obese.', 'pathetic.', ""ironic that i'm posting this to the web while sitting on my ass, but i'm not overweight, you pudgy mfs!""]"
"09,March,2004","


     

       urllink new scientist :  it looks like the ""fact"" that mammals do not produce new eggs after birth may be incorrect.  with a study done on mice, it appears that the number of living eggs decreases too rapidly for the number of eggs available at birth to persist until menopause.  to test if new eggs were created, an ovary from a normal mouse was inplanted into a mouse that was genetically modified to generate a glowing protein in all new cells.  after transplant, eggs were observed with the glowing protein, practically confirming that new eggs are created after birth.

     

    
","['\n\n\n     \n\n       urllink new scientist :  it looks like the ""fact"" that mammals do not produce new eggs after birth may be incorrect.', 'with a study done on mice, it appears that the number of living eggs decreases too rapidly for the number of eggs available at birth to persist until menopause.', 'to test if new eggs were created, an ovary from a normal mouse was inplanted into a mouse that was genetically modified to generate a glowing protein in all new cells.', 'after transplant, eggs were observed with the glowing protein, practically confirming that new eggs are created after birth.']"
"09,March,2004","


     

      an update to my hockey purchase:  a detailed cost breakdown!  

 

  item  price  

  helmet w/ cage  $99.95  

  inline hockey pants  $79.95  

  girdle  $64.95  

  gloves  $49.95  

  shin guards  $39.95  

  elbow pads  $29.95  

  hockey bag  $29.95  

  cup  $3.95  

  tax  $35.48  

   total    $434.08   

   

as a side note, i understand spending almost $100 to protect my noggin, but only $4 to protect my bits?

     

    
","['\n\n\n     \n\n      an update to my hockey purchase:  a detailed cost breakdown!', 'item  price  \n\n  helmet w/ cage  $99.95  \n\n  inline hockey pants  $79.95  \n\n  girdle  $64.95  \n\n  gloves  $49.95  \n\n  shin guards  $39.95  \n\n  elbow pads  $29.95  \n\n  hockey bag  $29.95  \n\n  cup  $3.95  \n\n  tax  $35.48  \n\n   total    $434.08   \n\n   \n\nas a side note, i understand spending almost $100 to protect my noggin, but only $4 to protect my bits?']"
"08,March,2004","


     

      ok, so my friend alicia got hit on by a guy at a party last week, but they didn't exchange digits.  instead, since this guy is a complete putz, asked a mutual friend for her aim screenname!  she isn't going to date him, but they have talked a bit and she found out he has a vanity site:   urllink morris singer .   

signs you are a putz:

 

 you place a picture of yourself in your title graphic.

 your site is ""under construction"":  no one with a modicum of web design ability has used ""under construction"" on their site since 1995.  go put your crap on geocities.

 you copy  urllink all of your columns , and screw it up!  how many instances of ""restroom revolution gathers at stonewall"" are on that page?  hard hitting journalism, at that!

 your  urllink photo galleries  are javascript pop-up driven garbage.

 your  urllink bio  is written in third person perspective.

 you do not have a job or a degree yet you have a  urllink business card .

 your tagline is a warning:  ""thank you for visiting my site. do not duplicate this information, content or design without written permission from me.""

 

yeah, i know, someone could rip apart my site as well, but i can take it.

     

    
","[""\n\n\n     \n\n      ok, so my friend alicia got hit on by a guy at a party last week, but they didn't exchange digits."", 'instead, since this guy is a complete putz, asked a mutual friend for her aim screenname!', ""she isn't going to date him, but they have talked a bit and she found out he has a vanity site:   urllink morris singer ."", 'signs you are a putz:\n\n \n\n you place a picture of yourself in your title graphic.', 'your site is ""under construction"":  no one with a modicum of web design ability has used ""under construction"" on their site since 1995.  go put your crap on geocities.', 'you copy  urllink all of your columns , and screw it up!', 'how many instances of ""restroom revolution gathers at stonewall"" are on that page?', 'hard hitting journalism, at that!', 'your  urllink photo galleries  are javascript pop-up driven garbage.', 'your  urllink bio  is written in third person perspective.', 'you do not have a job or a degree yet you have a  urllink business card .', 'your tagline is a warning:  ""thank you for visiting my site.', 'do not duplicate this information, content or design without written permission from me.""', 'yeah, i know, someone could rip apart my site as well, but i can take it.']"
"08,March,2004","


     

      well, i just joined an inline hockey league!  we have games every tuesday, starting tomorrow, for 12 weeks at  urllink arena sports .  lee introduced me to the team and we are both going to be on the core roster.  i was originally on the substitute list but someone from the core team dropped out.  

so, i've played a lot of street hockey, but i've never played on a team or in any sort of organization fashion.  the closest i've come to organization was playing at elbel field in ann arbor where they kept a list of players.  first come, first serve, so as a person decided to take a break, the next person on the list got to hop in.  that pales in comparison to a real league, so i cannot even imagine what i'm in for tomorrow night.  i've watched enough hockey in my life to know what to do!  right, i'll be just fine.  no worries.   i'm going to die.  

anyway, russ and i decided that hockey is the most expensive game to play that does not require an animal (polo, cockfighting, etc).  i already owned skates and a stick, i didn't buy top of the line gear and i still spent $435 dollars.  things i needed: helmet, elbow pads, cup, girdle, shin pads, inline pants and a hockey bag.  i better play this game for more than a season...  i'm a dork, so of course there are  urllink pictures .

     

    
","['\n\n\n     \n\n      well, i just joined an inline hockey league!', 'we have games every tuesday, starting tomorrow, for 12 weeks at  urllink arena sports .', 'lee introduced me to the team and we are both going to be on the core roster.', 'i was originally on the substitute list but someone from the core team dropped out.', ""so, i've played a lot of street hockey, but i've never played on a team or in any sort of organization fashion."", ""the closest i've come to organization was playing at elbel field in ann arbor where they kept a list of players."", 'first come, first serve, so as a person decided to take a break, the next person on the list got to hop in.', ""that pales in comparison to a real league, so i cannot even imagine what i'm in for tomorrow night."", ""i've watched enough hockey in my life to know what to do!"", ""right, i'll be just fine."", 'no worries.', ""i'm going to die."", 'anyway, russ and i decided that hockey is the most expensive game to play that does not require an animal (polo, cockfighting, etc).', ""i already owned skates and a stick, i didn't buy top of the line gear and i still spent $435 dollars."", 'things i needed: helmet, elbow pads, cup, girdle, shin pads, inline pants and a hockey bag.', ""i better play this game for more than a season...  i'm a dork, so of course there are  urllink pictures .""]"
"07,March,2004","


     

       urllink amazon.com: restaurants :  i'm not really sure what to make of this just yet, but amazon now has the full menu of almost every restaurant in the greater seattle area on their site.  reminds me of the  urllink monkey.org page for ann arbor , but amazon has almost 800 menus to monkey's 45.  

i wonder if the menus are ever updated, considering places like  urllink waterfront grill  changes their menu nightly.   well, i just checked the menu for waterfront and it advertises an event on july 16th, 2002, so that answers the question about updates but also poses the question of how long has amazon had this feature?  what else does amazon offer that i have missed all this time?  i know they do  urllink movie showtimes , oddly enough, as well.

     

    
","[""\n\n\n     \n\n       urllink amazon.com: restaurants :  i'm not really sure what to make of this just yet, but amazon now has the full menu of almost every restaurant in the greater seattle area on their site."", ""reminds me of the  urllink monkey.org page for ann arbor , but amazon has almost 800 menus to monkey's 45.  \n\ni wonder if the menus are ever updated, considering places like  urllink waterfront grill  changes their menu nightly."", 'well, i just checked the menu for waterfront and it advertises an event on july 16th, 2002, so that answers the question about updates but also poses the question of how long has amazon had this feature?', 'what else does amazon offer that i have missed all this time?', 'i know they do  urllink movie showtimes , oddly enough, as well.']"
"20,March,2004","


     

      consumerist whore:  so awhile back, i sold my gamecube, memory card, metroid prime (wanted to write ""metroit prime"", too much time spent in the motor city, i guess), super mario sunshine and prince of persia to gamestop for a whopping $101.  when you sell used games and consoles, they give you store credit.  this credit comes in the form of a receipt with a unique alphanumeric.  when the cashier gives you said receipt, he/she is supposed to impart the words of wisdom ""do not lose this.""  well, i lost it!  luckily, i was dorky enough to write down said alphanumeric and gamespot was able to reissue the receipt.  let's see how long it takes before i lose it again.  

anyway, the point of this post was that i went to the mall to get the reissued receipt and ended up going shopping for myself.  i ended up buying two pairs of stain, spill and wrinkle resistant pants at the gap and three shirts over at express.  when i went to the get the receipt reissued, the manager said that he woudl probably call me on tuesday with the reissue since he has to call corporate and they are closed on the weekend.  turns out, they were open today so he told me to come pick up the receipt.  another trip to the mall, and we all know what that means... more shopping.   i hadn't run into j. crew or banana republic since i was in a bit of a rush last night.  ended up buying my second pair of jeans, making that two pairs purchased in the past 8 months, my first pairs in at least 8 years!  j. crew jeans are just about the only ones that fit me even close to well.  jamie and i must have spent at least two hours looking for that first pair.  actually, i think that only j. crew works for jeans, gap works for casual pants and kenneth cole works for dress pants.  anyway, i ended up spending $50 for an undershirt and two pairs of boxers at banana republic.  even i realize that's a waste of money, but they were cute and everyone needs underwear, right?  mmmm,  underwear...

     

    
","['\n\n\n     \n\n      consumerist whore:  so awhile back, i sold my gamecube, memory card, metroid prime (wanted to write ""metroit prime"", too much time spent in the motor city, i guess), super mario sunshine and prince of persia to gamestop for a whopping $101.', 'when you sell used games and consoles, they give you store credit.', 'this credit comes in the form of a receipt with a unique alphanumeric.', 'when the cashier gives you said receipt, he/she is supposed to impart the words of wisdom ""do not lose this.""', 'well, i lost it!', 'luckily, i was dorky enough to write down said alphanumeric and gamespot was able to reissue the receipt.', ""let's see how long it takes before i lose it again."", 'anyway, the point of this post was that i went to the mall to get the reissued receipt and ended up going shopping for myself.', 'i ended up buying two pairs of stain, spill and wrinkle resistant pants at the gap and three shirts over at express.', 'when i went to the get the receipt reissued, the manager said that he woudl probably call me on tuesday with the reissue since he has to call corporate and they are closed on the weekend.', 'turns out, they were open today so he told me to come pick up the receipt.', 'another trip to the mall, and we all know what that means... more shopping.', ""i hadn't run into j. crew or banana republic since i was in a bit of a rush last night."", 'ended up buying my second pair of jeans, making that two pairs purchased in the past 8 months, my first pairs in at least 8 years!', 'j. crew jeans are just about the only ones that fit me even close to well.', 'jamie and i must have spent at least two hours looking for that first pair.', 'actually, i think that only j. crew works for jeans, gap works for casual pants and kenneth cole works for dress pants.', 'anyway, i ended up spending $50 for an undershirt and two pairs of boxers at banana republic.', ""even i realize that's a waste of money, but they were cute and everyone needs underwear, right?"", 'mmmm,  underwear...']"
"18,March,2004","


     

      so my radio crapped out awhile ago, probably at least a month ago, and i just today brought it in to be fixed.  when i dropped it off, the technician sait it would be ready this afternoon.  around 2 pm, he called to tell me that he couldn't fix it, couldn't find a replacement and had to send it out to be fixed.  he had no eta as to when it would be back, so he said to come pick up the car.  well, i have the car, but  urllink no radio or cd player !

     

    
","['\n\n\n     \n\n      so my radio crapped out awhile ago, probably at least a month ago, and i just today brought it in to be fixed.', 'when i dropped it off, the technician sait it would be ready this afternoon.', ""around 2 pm, he called to tell me that he couldn't fix it, couldn't find a replacement and had to send it out to be fixed."", 'he had no eta as to when it would be back, so he said to come pick up the car.', 'well, i have the car, but  urllink no radio or cd player !']"
"16,March,2004","


     

       urllink sonics dance team :   click on tricia;   last night, mark jen tried picking her up at tap house in bellevue.  they talked for a little while, then tricia and her friend left.

     

    
","['\n\n\n     \n\n       urllink sonics dance team :   click on tricia;   last night, mark jen tried picking her up at tap house in bellevue.', 'they talked for a little while, then tricia and her friend left.']"
"16,March,2004","


     

      so, by now you have probably heard that nintendo's next handheld will have two screens and be called the ds (d = dual/double s = screen). take a look at this  urllink mockup  posted to gizmodo.  the angled design immediately screams to me ""this is better because it is different!"", but just think about the ergnomics.  hold your hands in front of you as if you were trying to hold something a bit smaller than a paperback book, lengthways.  you don't curl your wrists outward and your fingers upward, as you would have to with this design.  i can see a large number of young gamers developing carpal tunnel if this design got the green light.  (i'm going to refrain from jokes about other causes of carpal tunnel in young male gamers.)  

a common question about the pocket pc phone that i carry around is ""can it play games?""  well, the answer is yes, but why bother?  the overall form factor is wrong, requiring you to interlace your fingers to hold the device with two hands.  additionally, there is a directional pad and four buttons, but the pad only supports the four cardinal directions (not diagonals) and two of the buttons are toward the top of the screen.  basically, i wouldn't even try playing pong on this thing.  hell, i have nethack install on it and even that is impossible to play.

     

    
","[""\n\n\n     \n\n      so, by now you have probably heard that nintendo's next handheld will have two screens and be called the ds (d = dual/double s = screen)."", 'take a look at this  urllink mockup  posted to gizmodo.', 'the angled design immediately screams to me ""this is better because it is different!', '"", but just think about the ergnomics.', 'hold your hands in front of you as if you were trying to hold something a bit smaller than a paperback book, lengthways.', ""you don't curl your wrists outward and your fingers upward, as you would have to with this design."", 'i can see a large number of young gamers developing carpal tunnel if this design got the green light.', ""(i'm going to refrain from jokes about other causes of carpal tunnel in young male gamers.)"", 'a common question about the pocket pc phone that i carry around is ""can it play games?""', 'well, the answer is yes, but why bother?', 'the overall form factor is wrong, requiring you to interlace your fingers to hold the device with two hands.', 'additionally, there is a directional pad and four buttons, but the pad only supports the four cardinal directions (not diagonals) and two of the buttons are toward the top of the screen.', ""basically, i wouldn't even try playing pong on this thing."", 'hell, i have nethack install on it and even that is impossible to play.']"
"15,March,2004","


     

      ""2 + 2 = 5 for large values of 2."", why do i find that so humorous?

     

    
","['\n\n\n     \n\n      ""2 + 2 = 5 for large values of 2.', '"", why do i find that so humorous?']"
"14,March,2004","


     

       urllink penny arcade! :   by far, the best description of those self-cleaning litter boxes.  quotes of note:  ""the tiny pot roasts my cat leaves behind"", ""sometimes it is flung out, as through by catapult, toward imaginary foes"", and ""it is the sort of thing you would design if you had only a vague description of a cat and you didn't really give a fuck if it worked or not.""

     

    
","['\n\n\n     \n\n       urllink penny arcade!', ':   by far, the best description of those self-cleaning litter boxes.', 'quotes of note:  ""the tiny pot roasts my cat leaves behind"", ""sometimes it is flung out, as through by catapult, toward imaginary foes"", and ""it is the sort of thing you would design if you had only a vague description of a cat and you didn\'t really give a fuck if it worked or not.""']"
"14,March,2004","


     

      in response to my away message:  ""why do all girls have the crazy?"":  

lee (11:35:43 pm): i think girls impact male productivity more than disease 

jenn (8:34:51 am): you sure know how to pick 'em 

meg (6:36:39 am): i'll admit to having the crazy :-) 

krista's away message: i like mike's away message ""why do all girls have the crazy"" 

     

    
","['\n\n\n     \n\n      in response to my away message:  ""why do all girls have the crazy?', '"":  \n\nlee (11:35:43 pm): i think girls impact male productivity more than disease \n\njenn (8:34:51 am): you sure know how to pick \'em \n\nmeg (6:36:39 am): i\'ll admit to having the crazy :-) \n\nkrista\'s away message: i like mike\'s away message ""why do all girls have the crazy""']"
"14,March,2004","


     

      woohoo, go  urllink markko !  he only one a single stage of the entire rally, but ""slow and steady wins the race"".  ok, in all actuality, having your strongest competitor get slapped with a  urllink 5 minute penalty  wins the race.  if you don't want to read the link, basically petter solberg had some electrical issues before the start of a stage.  he and his codriver tried to push the car uphill to make it to the starting line in time.  there were already 4 minutes late, giving them a 40 second penalty when the officials realized they received help from the spectators to reach the starting line.  that tacked on an additional 5 minute penalty eventhough neither the driver nor codriver asked for the help.  with a final time difference of 3 minutes and 14.7 seconds from markko martin, solberg would have won.  as russ said, he probably wouldn't have pushed so hard if it wasn't for that 5 minute and 40 second penalty.

     

    
","['\n\n\n     \n\n      woohoo, go  urllink markko !', 'he only one a single stage of the entire rally, but ""slow and steady wins the race"".', 'ok, in all actuality, having your strongest competitor get slapped with a  urllink 5 minute penalty  wins the race.', ""if you don't want to read the link, basically petter solberg had some electrical issues before the start of a stage."", 'he and his codriver tried to push the car uphill to make it to the starting line in time.', 'there were already 4 minutes late, giving them a 40 second penalty when the officials realized they received help from the spectators to reach the starting line.', 'that tacked on an additional 5 minute penalty eventhough neither the driver nor codriver asked for the help.', 'with a final time difference of 3 minutes and 14.7 seconds from markko martin, solberg would have won.', ""as russ said, he probably wouldn't have pushed so hard if it wasn't for that 5 minute and 40 second penalty.""]"
"26,March,2004","


     

      why am i cooler than you?  thanks for asking!  well, do you have the knight rider theme song as your ringtone?  nope, didn't think so.

     

    
","['\n\n\n     \n\n      why am i cooler than you?', 'thanks for asking!', 'well, do you have the knight rider theme song as your ringtone?', ""nope, didn't think so.""]"
"25,March,2004","


     

      dream update:  the dream from last night concerned me entering some sort of car show.  the show was held in a building similar to cobo hall where the north american international auto show is held.  the first part of the dream is quite fuzzy, but it involved jeff, russ and i driving quite a long distance from home to the show, trailering my show car.  the car was a fairly sedate blue; brighter than ford racing blue but not as bright as subaru world rally blue.  i have no idea what type of car it was, though my mind told me it was an acura rsx.  i'm not even sure what sort of car show it was, but i knew that i had to perform something.  possibly just drive it around for show, possibly drag race it, possibly drift it, who knows!  

after we got to the show, there was quite a bit of time before i had to drive, so we walked around.  as we walked around, i realized that i had forgotten the keys to the show car!  since it was trailered there, i didn't need the keys.  oddly enough, i found out that i was carrying one of my old keys from the michigan daily and it worked as a master key for the entire showroom building.  again, oddly enough, all of the mens bathrooms were closed so all of the womens bathrooms became co-ed.    while jeff, russ and i were walking back down to the parking garage so that we could go get the keys to the show car, we ran into a group of about six people.  we were in a small hallway at a bend, so it was a tight fit to get all 9 people through.  the groups sort of collided, then the six people swarmed us.  my first thought was to check our wallets.  they didn't actually steal our wallets, but jeff had lost all of his ids and all of his money except for singles.  just at the end of the altercation, i some how stole back all of jeff's ids and a huge stack of money.  i checked my wallet at this point, and it actually had more money in it than before!  at first, i was pleased, then i checked the bills.  a 300 hundred dollar bill?  another bill that had multiple denominations on it (i remember one that had ""$300"", ""$133"" and ""$16"" all on the same bill)?  another bill that had some sort of religious message on the back instead of a visual scene?  this was where i woke up.

     

    
","['\n\n\n     \n\n      dream update:  the dream from last night concerned me entering some sort of car show.', 'the show was held in a building similar to cobo hall where the north american international auto show is held.', 'the first part of the dream is quite fuzzy, but it involved jeff, russ and i driving quite a long distance from home to the show, trailering my show car.', 'the car was a fairly sedate blue; brighter than ford racing blue but not as bright as subaru world rally blue.', 'i have no idea what type of car it was, though my mind told me it was an acura rsx.', ""i'm not even sure what sort of car show it was, but i knew that i had to perform something."", 'possibly just drive it around for show, possibly drag race it, possibly drift it, who knows!', 'after we got to the show, there was quite a bit of time before i had to drive, so we walked around.', 'as we walked around, i realized that i had forgotten the keys to the show car!', ""since it was trailered there, i didn't need the keys."", 'oddly enough, i found out that i was carrying one of my old keys from the michigan daily and it worked as a master key for the entire showroom building.', 'again, oddly enough, all of the mens bathrooms were closed so all of the womens bathrooms became co-ed.', 'while jeff, russ and i were walking back down to the parking garage so that we could go get the keys to the show car, we ran into a group of about six people.', 'we were in a small hallway at a bend, so it was a tight fit to get all 9 people through.', 'the groups sort of collided, then the six people swarmed us.', 'my first thought was to check our wallets.', ""they didn't actually steal our wallets, but jeff had lost all of his ids and all of his money except for singles."", ""just at the end of the altercation, i some how stole back all of jeff's ids and a huge stack of money."", 'i checked my wallet at this point, and it actually had more money in it than before!', 'at first, i was pleased, then i checked the bills.', 'a 300 hundred dollar bill?', 'another bill that had multiple denominations on it (i remember one that had ""$300"", ""$133"" and ""$16"" all on the same bill)?', 'another bill that had some sort of religious message on the back instead of a visual scene?', 'this was where i woke up.']"
"23,March,2004","


     

      ok, ok, i know that wapce is not a terribly common acronym, but since when did dtb become common!?  christ.    

 

wapce: women are pure concentrated evil 

dtb: dump the bitch


","['\n\n\n     \n\n      ok, ok, i know that wapce is not a terribly common acronym, but since when did dtb become common!?', 'christ.', 'wapce: women are pure concentrated evil \n\ndtb: dump the bitch']"
