dates,posts,sentence_tokenize,word_tokenize
"02,August,2004","

	 
       urllink satan-says: documenting evil phenomena  ( urllink via )
     
    
",['\n\n\t \n       urllink satan-says: documenting evil phenomena  ( urllink via )'],"['urllink', 'satan-says', ':', 'documenting', 'evil', 'phenomena', '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
        urllink china launches its first piloted spaceflight  while one of the strongest immediate motivations for this program appears to be political prestige, china's efforts almost certainly will contribute to improved military space systems...   urllink china wants manned base on the moon  whoever first conquers the moon will benefit first...   
     
    
","[""\n\n\t \n        urllink china launches its first piloted spaceflight  while one of the strongest immediate motivations for this program appears to be political prestige, china's efforts almost certainly will contribute to improved military space systems...   urllink china wants manned base on the moon  whoever first conquers the moon will benefit first...""]","['urllink', 'china', 'launches', 'its', 'first', 'piloted', 'spaceflight', 'while', 'one', 'of', 'the', 'strongest', 'immediate', 'motivations', 'for', 'this', 'program', 'appears', 'to', 'be', 'political', 'prestige', ',', 'china', ""'s"", 'efforts', 'almost', 'certainly', 'will', 'contribute', 'to', 'improved', 'military', 'space', 'systems', '...', 'urllink', 'china', 'wants', 'manned', 'base', 'on', 'the', 'moon', 'whoever', 'first', 'conquers', 'the', 'moon', 'will', 'benefit', 'first', '...']"
"02,August,2004","

	 
       urllink some mutants aren't as lucky as others...  ( urllink via )
     
    
","[""\n\n\t \n       urllink some mutants aren't as lucky as others...  ( urllink via )""]","['urllink', 'some', 'mutants', 'are', ""n't"", 'as', 'lucky', 'as', 'others', '...', '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink ted jesus christ god, or tjcg, as his friends call him...  ""...and key words and key numbers and lightside online or they media messages then and then the nuclear secret hard disk showing up in the x-division behind a copier machine and xmas and christmas and x for many things correlates to christ and in the christ-division and atomic and nuclear weapons are the weapons and sword of choice for dropping or killing satan or devil and all demons and from the help of many angels of light earth is getting to maximum fire power and many stages are getting set..."" ( urllink via )
     
    
","['\n\n\t \n       urllink ted jesus christ god, or tjcg, as his friends call him...  ""...and key words and key numbers and lightside online or they media messages then and then the nuclear secret hard disk showing up in the x-division behind a copier machine and xmas and christmas and x for many things correlates to christ and in the christ-division and atomic and nuclear weapons are the weapons and sword of choice for dropping or killing satan or devil and all demons and from the help of many angels of light earth is getting to maximum fire power and many stages are getting set..."" ( urllink via )']","['urllink', 'ted', 'jesus', 'christ', 'god', ',', 'or', 'tjcg', ',', 'as', 'his', 'friends', 'call', 'him', '...', '``', '...', 'and', 'key', 'words', 'and', 'key', 'numbers', 'and', 'lightside', 'online', 'or', 'they', 'media', 'messages', 'then', 'and', 'then', 'the', 'nuclear', 'secret', 'hard', 'disk', 'showing', 'up', 'in', 'the', 'x-division', 'behind', 'a', 'copier', 'machine', 'and', 'xmas', 'and', 'christmas', 'and', 'x', 'for', 'many', 'things', 'correlates', 'to', 'christ', 'and', 'in', 'the', 'christ-division', 'and', 'atomic', 'and', 'nuclear', 'weapons', 'are', 'the', 'weapons', 'and', 'sword', 'of', 'choice', 'for', 'dropping', 'or', 'killing', 'satan', 'or', 'devil', 'and', 'all', 'demons', 'and', 'from', 'the', 'help', 'of', 'many', 'angels', 'of', 'light', 'earth', 'is', 'getting', 'to', 'maximum', 'fire', 'power', 'and', 'many', 'stages', 'are', 'getting', 'set', '...', ""''"", '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink imdb message board: ""the core"" 2003    urllink haarp  uses nikola tesla's concepts,  urllink nikola tesla  is the brains of haarp and this internet technology and everything else that keeps the usa strong and powerful, ask any government source dealing in teleforce, telegeodynamics, geology and world religions.  research  urllink dr. azzacove  (russian who  urllink disappeared along with his crew , who lead the drilling project and had to stop in 1989 for  urllink unexpected reasons ), nikola tesla, giant tube worms, biblical numbers, and the peace talks currently going on right now, research the person in charge, you  urllink should know which peace talks to research .  reach the inner core from north and south (military leaders are also involved in this), secure hole, launch teleforce-rocket from south with crew of 2, when rocket reaches inner core launch secret energy boost...  the mission will be successful because of the pope's influence and top secret artifacts. what they are about to do is release something that should not be released. the earth was designed to keep this entity inside. the entity in whole will jump into the person in charge of the peace talks. the world will have 3 years after that moment to come to a decision, the entity can not survive afterwards, only 3 years and so months.
     
    
","['\n\n\t \n       urllink imdb message board: ""the core"" 2003    urllink haarp  uses nikola tesla\'s concepts,  urllink nikola tesla  is the brains of haarp and this internet technology and everything else that keeps the usa strong and powerful, ask any government source dealing in teleforce, telegeodynamics, geology and world religions.', 'research  urllink dr. azzacove  (russian who  urllink disappeared along with his crew , who lead the drilling project and had to stop in 1989 for  urllink unexpected reasons ), nikola tesla, giant tube worms, biblical numbers, and the peace talks currently going on right now, research the person in charge, you  urllink should know which peace talks to research .', ""reach the inner core from north and south (military leaders are also involved in this), secure hole, launch teleforce-rocket from south with crew of 2, when rocket reaches inner core launch secret energy boost...  the mission will be successful because of the pope's influence and top secret artifacts."", 'what they are about to do is release something that should not be released.', 'the earth was designed to keep this entity inside.', 'the entity in whole will jump into the person in charge of the peace talks.', 'the world will have 3 years after that moment to come to a decision, the entity can not survive afterwards, only 3 years and so months.']","['the', 'world', 'will', 'have', '3', 'years', 'after', 'that', 'moment', 'to', 'come', 'to', 'a', 'decision', ',', 'the', 'entity', 'can', 'not', 'survive', 'afterwards', ',', 'only', '3', 'years', 'and', 'so', 'months', '.']"
"02,August,2004","

	 
       urllink    ( urllink via )
     
    
",['\n\n\t \n       urllink    ( urllink via )'],"['urllink', '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink    ( urllink via )
     
    
",['\n\n\t \n       urllink    ( urllink via )'],"['urllink', '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
      congratulations california. we texans now pass the national dumbshit award to you.  urllink wear it proudly.   hey, we're rednecks. what's your excuse?
     
    
","['\n\n\t \n      congratulations california.', 'we texans now pass the national dumbshit award to you.', 'urllink wear it proudly.', ""hey, we're rednecks."", ""what's your excuse?""]","['what', ""'s"", 'your', 'excuse', '?']"
"02,August,2004","

	 
       urllink just in time for xmas...  the cia has declassified over 18,000 pages of documents on extensive mind control programs carried out since the early 1950s.  through the freedom of information act, you can order these documents in the form of four cds directly from the government for only $30. ( urllink via )
     
    
","['\n\n\t \n       urllink just in time for xmas...  the cia has declassified over 18,000 pages of documents on extensive mind control programs carried out since the early 1950s.', 'through the freedom of information act, you can order these documents in the form of four cds directly from the government for only $30.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink technology, madness and hope  ...new technology can sometimes be too alien for people to handle.  an invasion of ""alien technology"" has already happened. it's called napster, kazaa and other weird names (probably related to klaatu). and how is the recording industry reacting to this arrival? with lawyers waving writs, suing kids and demanding tough laws.  if that's the way the world greets new technology, we're all in trouble. ( urllink via )
     
    
","['\n\n\t \n       urllink technology, madness and hope  ...new technology can sometimes be too alien for people to handle.', 'an invasion of ""alien technology"" has already happened.', ""it's called napster, kazaa and other weird names (probably related to klaatu)."", 'and how is the recording industry reacting to this arrival?', 'with lawyers waving writs, suing kids and demanding tough laws.', ""if that's the way the world greets new technology, we're all in trouble."", '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink comic izzard tipped as new dr who  tom baker, the fourth man to play the time lord, told bbc radio five live that the ""mysterious and strange"" izzard had landed the part.  but the corporation says no final decision has been made on who will star in the tv show when it returns in 2005. 
     
    
","['\n\n\t \n       urllink comic izzard tipped as new dr who  tom baker, the fourth man to play the time lord, told bbc radio five live that the ""mysterious and strange"" izzard had landed the part.', 'but the corporation says no final decision has been made on who will star in the tv show when it returns in 2005.']","['but', 'the', 'corporation', 'says', 'no', 'final', 'decision', 'has', 'been', 'made', 'on', 'who', 'will', 'star', 'in', 'the', 'tv', 'show', 'when', 'it', 'returns', 'in', '2005', '.']"
"02,August,2004","

	 
       urllink too little oil for global warming  oil and gas will run out too fast for doomsday global warming scenarios to materialise... all the fuel will be burnt before there is enough carbon dioxide in the atmosphere to realise predictions of melting ice caps and searing temperatures.
     
    
",['\n\n\t \n       urllink too little oil for global warming  oil and gas will run out too fast for doomsday global warming scenarios to materialise... all the fuel will be burnt before there is enough carbon dioxide in the atmosphere to realise predictions of melting ice caps and searing temperatures.'],"['urllink', 'too', 'little', 'oil', 'for', 'global', 'warming', 'oil', 'and', 'gas', 'will', 'run', 'out', 'too', 'fast', 'for', 'doomsday', 'global', 'warming', 'scenarios', 'to', 'materialise', '...', 'all', 'the', 'fuel', 'will', 'be', 'burnt', 'before', 'there', 'is', 'enough', 'carbon', 'dioxide', 'in', 'the', 'atmosphere', 'to', 'realise', 'predictions', 'of', 'melting', 'ice', 'caps', 'and', 'searing', 'temperatures', '.']"
"02,August,2004","

	 
       urllink apocalypsopolis  we may pretend to support vaguely-defined popular values to trick the public into obeying us, but we must be clear in our own minds about our goals: the extermination of nature, the extermination of humans, and the founding of a new control-based mode of life. ( urllink via )
     
    
","['\n\n\t \n       urllink apocalypsopolis  we may pretend to support vaguely-defined popular values to trick the public into obeying us, but we must be clear in our own minds about our goals: the extermination of nature, the extermination of humans, and the founding of a new control-based mode of life.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
      yes, the links on all the recent posts are fubar-ed. its a redesign thing. in other words... i meant to do that.  oh hell, it'll all come out in the wash.  what did i miss while i was out scavenging computer parts from the wasteland?  from  urllink american samizdat  -   urllink if the shoe were on the other foot  suppose that some time in late 2000, russian and chinese leaders, with the covert support of some other national leaders, were convinced that the us election results had been materially altered by a small right-wing clique, and that as a result the us was in fact no longer a democracy, and its weapons of mass destruction, now apparently in the hands of an unelected, psychopathic and illegitimate group of radical religious extremists, posed an imminent threat to world peace.   and suppose that as a consequence russian and chinese forces were sent to quickly and decisively intervene to bring about 'regime change' in the us and return the country to stability.   urllink operation northwoods  ""the whole point of a democracy is to have leaders responding to the public will, and here this is the complete reverse, the military trying to trick the american people into a war that they want but that nobody else wants.""  from  urllink stare  -   urllink invasion of the doll people  keel’s book was indeed prophetic; the new ‘control system’ emerged as mass media, which is essentially a ‘doll culture’. our media ‘personalities’ behave much like those observed entities. more than 30 years later, we now know what keel’s idea of ‘reprogramming’ really aimed to do… to destroy the off switch.  we are all americans now, whether we like it or not.   urllink woman who filed sex suit against bush dead  it's another weird tragedy surrounding the bush administration - and this one has received no mention from the media.   urllink     from  urllink the hive  -    urllink the zen of counterinsurgency: pt. 1  quoted this week in newsmax.com, general tommy franks issued baldly that the u.s. constitution will probably need to be scrapped, in favor of some form of military dictatorship. citing the blanket-spectre of ""terrorist threats,"" he reasoned that the u.s. would need to come under lockdown and total control via the u.s. military...for our own good.   and just like that, general franks sets the stage for a second american revolution.
     
    
","['\n\n\t \n      yes, the links on all the recent posts are fubar-ed.', 'its a redesign thing.', 'in other words... i meant to do that.', ""oh hell, it'll all come out in the wash.  what did i miss while i was out scavenging computer parts from the wasteland?"", 'from  urllink american samizdat  -   urllink if the shoe were on the other foot  suppose that some time in late 2000, russian and chinese leaders, with the covert support of some other national leaders, were convinced that the us election results had been materially altered by a small right-wing clique, and that as a result the us was in fact no longer a democracy, and its weapons of mass destruction, now apparently in the hands of an unelected, psychopathic and illegitimate group of radical religious extremists, posed an imminent threat to world peace.', ""and suppose that as a consequence russian and chinese forces were sent to quickly and decisively intervene to bring about 'regime change' in the us and return the country to stability."", 'urllink operation northwoods  ""the whole point of a democracy is to have leaders responding to the public will, and here this is the complete reverse, the military trying to trick the american people into a war that they want but that nobody else wants.""', 'from  urllink stare  -   urllink invasion of the doll people  keel’s book was indeed prophetic; the new ‘control system’ emerged as mass media, which is essentially a ‘doll culture’.', 'our media ‘personalities’ behave much like those observed entities.', 'more than 30 years later, we now know what keel’s idea of ‘reprogramming’ really aimed to do… to destroy the off switch.', 'we are all americans now, whether we like it or not.', ""urllink woman who filed sex suit against bush dead  it's another weird tragedy surrounding the bush administration - and this one has received no mention from the media."", 'urllink     from  urllink the hive  -    urllink the zen of counterinsurgency: pt.', '1  quoted this week in newsmax.com, general tommy franks issued baldly that the u.s. constitution will probably need to be scrapped, in favor of some form of military dictatorship.', 'citing the blanket-spectre of ""terrorist threats,"" he reasoned that the u.s. would need to come under lockdown and total control via the u.s. military...for our own good.', 'and just like that, general franks sets the stage for a second american revolution.']","['and', 'just', 'like', 'that', ',', 'general', 'franks', 'sets', 'the', 'stage', 'for', 'a', 'second', 'american', 'revolution', '.']"
"02,August,2004","

	 
       urllink gen. franks doubts constitution will survive wmd attack  gen. tommy franks says that if the united states is hit with a weapon of mass destruction that inflicts large casualties, the constitution will likely be discarded in favor of a military form of government.
     
    
","['\n\n\t \n       urllink gen. franks doubts constitution will survive wmd attack  gen. tommy franks says that if the united states is hit with a weapon of mass destruction that inflicts large casualties, the constitution will likely be discarded in favor of a military form of government.']","['urllink', 'gen.', 'franks', 'doubts', 'constitution', 'will', 'survive', 'wmd', 'attack', 'gen.', 'tommy', 'franks', 'says', 'that', 'if', 'the', 'united', 'states', 'is', 'hit', 'with', 'a', 'weapon', 'of', 'mass', 'destruction', 'that', 'inflicts', 'large', 'casualties', ',', 'the', 'constitution', 'will', 'likely', 'be', 'discarded', 'in', 'favor', 'of', 'a', 'military', 'form', 'of', 'government', '.']"
"02,August,2004","

	 
       urllink depp to star in rum diary  it was 1959. fired for kicking in a candy machine at a small-town newspaper, hunter s. thompson fled to puerto rico, where his vagrant journalist lifestyle inspired his first novel, “the rum diary.”  yes! the rum diary rocks... can't wait...
     
    
","['\n\n\t \n       urllink depp to star in rum diary  it was 1959. fired for kicking in a candy machine at a small-town newspaper, hunter s. thompson fled to puerto rico, where his vagrant journalist lifestyle inspired his first novel, “the rum diary.”  yes!', ""the rum diary rocks... can't wait...""]","['the', 'rum', 'diary', 'rocks', '...', 'ca', ""n't"", 'wait', '...']"
"02,August,2004","

	 
       urllink rip nuclear waste  since the start of the nuclear era, highly radioactive waste has been crossing continents and oceans in search of a secure and final resting place.   nearly all countries produce nuclear waste, some types of which can remain radioactive for thousands of years, but they cannot agree on the best way to store it.
     
    
","['\n\n\t \n       urllink rip nuclear waste  since the start of the nuclear era, highly radioactive waste has been crossing continents and oceans in search of a secure and final resting place.', 'nearly all countries produce nuclear waste, some types of which can remain radioactive for thousands of years, but they cannot agree on the best way to store it.']","['nearly', 'all', 'countries', 'produce', 'nuclear', 'waste', ',', 'some', 'types', 'of', 'which', 'can', 'remain', 'radioactive', 'for', 'thousands', 'of', 'years', ',', 'but', 'they', 'can', 'not', 'agree', 'on', 'the', 'best', 'way', 'to', 'store', 'it', '.']"
"02,August,2004","

	 
       urllink mute  ...protects your privacy by avoiding direct connections with your sharing partners in the network. most other file sharing programs use direct connections to download or upload, making your identity available to spies from the riaa and other unscrupulous organizations. ( urllink via )
     
    
","['\n\n\t \n       urllink mute  ...protects your privacy by avoiding direct connections with your sharing partners in the network.', 'most other file sharing programs use direct connections to download or upload, making your identity available to spies from the riaa and other unscrupulous organizations.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink aol now filtering based on whether they like embedded urls  ( urllink via )
     
    
",['\n\n\t \n       urllink aol now filtering based on whether they like embedded urls  ( urllink via )'],"['urllink', 'aol', 'now', 'filtering', 'based', 'on', 'whether', 'they', 'like', 'embedded', 'urls', '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink b kliban picture gallery  ( urllink via )
     
    
",['\n\n\t \n       urllink b kliban picture gallery  ( urllink via )'],"['urllink', 'b', 'kliban', 'picture', 'gallery', '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink meet crazy tammy  he handed over the book. it was more than i could have ever dreamed. a 3-ring binder, reeking of cigarettes, bursting with over 500 pages of sweet, sweet schizo goodness.  the front page reads, in giant letters: this is only 1/4 of the written material i have been sending you and other law agencies  ..and from there, it descends into madness. ( urllink via )
     
    
","['\n\n\t \n       urllink meet crazy tammy  he handed over the book.', 'it was more than i could have ever dreamed.', 'a 3-ring binder, reeking of cigarettes, bursting with over 500 pages of sweet, sweet schizo goodness.', 'the front page reads, in giant letters: this is only 1/4 of the written material i have been sending you and other law agencies  ..and from there, it descends into madness.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink apocalypse cartoons 
     
    
",['\n\n\t \n       urllink apocalypse cartoons'],"['urllink', 'apocalypse', 'cartoons']"
"02,August,2004","

	 
        urllink {welcome to meme-§tream 23}     your default gateway into a river of information contagia...   
     
    
",['\n\n\t \n        urllink {welcome to meme-§tream 23}     your default gateway into a river of information contagia...'],"['urllink', '{', 'welcome', 'to', 'meme-§tream', '23', '}', 'your', 'default', 'gateway', 'into', 'a', 'river', 'of', 'information', 'contagia', '...']"
"02,August,2004","

	 
       urllink the unified field crossover history of the universe  cue theramin. ( urllink via )
     
    
","['\n\n\t \n       urllink the unified field crossover history of the universe  cue theramin.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink    ( urllink via )
     
    
",['\n\n\t \n       urllink    ( urllink via )'],"['urllink', '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink the story of mouseland by tommy douglas  you see, my friends, the trouble wasn't with the colour of the cat. the trouble was that they were cats. and because they were cats, they naturally looked after cats instead of mice.  presently there came along one little mouse who had an idea. my friends, watch out for the little fellow with an idea. and he said to the other mice, ""look fellows, why do we keep electing a government made up of cats? why don't we elect a government made up of mice?"" ""oh,"" they said, ""he's a bolshevik. lock him up!"" so they put him in jail.  but i want to remind you: that you can lock up a mouse or a man but you can't lock up an idea. ( urllink via )   urllink ship of fools by ted kaczynski  “alright then,” answered the cabin boy. “these issues are not petty and trivial. kicking the dog is cruel and brutal and it is humiliating to be called a fruit. but in comparison to our real problem – in comparison to the fact that the ship is still heading north – your grievances are petty and trivial, because if we don’t get this ship turned around soon, we’re all going to drown.  “fascist!” said the professor.  “counterrevolutionary!” said the lady passenger. and all of the passengers and crew chimed in one after another, calling the cabin boy a fascist and a counterrevolutionary. they pushed him away and went back to grumbling about wages, and about blankets for women, and about the right to suck cocks, and about how the dog was treated. the ship kept sailing north, and after a while it was crushed between two icebergs and everyone drowned.
     
    
","[""\n\n\t \n       urllink the story of mouseland by tommy douglas  you see, my friends, the trouble wasn't with the colour of the cat."", 'the trouble was that they were cats.', 'and because they were cats, they naturally looked after cats instead of mice.', 'presently there came along one little mouse who had an idea.', 'my friends, watch out for the little fellow with an idea.', 'and he said to the other mice, ""look fellows, why do we keep electing a government made up of cats?', 'why don\'t we elect a government made up of mice?""', '""oh,"" they said, ""he\'s a bolshevik.', 'lock him up!""', 'so they put him in jail.', ""but i want to remind you: that you can lock up a mouse or a man but you can't lock up an idea."", '( urllink via )   urllink ship of fools by ted kaczynski  “alright then,” answered the cabin boy.', '“these issues are not petty and trivial.', 'kicking the dog is cruel and brutal and it is humiliating to be called a fruit.', 'but in comparison to our real problem – in comparison to the fact that the ship is still heading north – your grievances are petty and trivial, because if we don’t get this ship turned around soon, we’re all going to drown.', '“fascist!” said the professor.', '“counterrevolutionary!” said the lady passenger.', 'and all of the passengers and crew chimed in one after another, calling the cabin boy a fascist and a counterrevolutionary.', 'they pushed him away and went back to grumbling about wages, and about blankets for women, and about the right to suck cocks, and about how the dog was treated.', 'the ship kept sailing north, and after a while it was crushed between two icebergs and everyone drowned.']","['the', 'ship', 'kept', 'sailing', 'north', ',', 'and', 'after', 'a', 'while', 'it', 'was', 'crushed', 'between', 'two', 'icebergs', 'and', 'everyone', 'drowned', '.']"
"02,August,2004","

	 
        urllink the christmas conspiracy  we've all heard of ""conspiracy"" theories of history. great events in history didn't ""just happen,"" we are told, but they were planned by conspiratorial architects, acting in secret, hiding their true intentions from the ignorant masses, and carried out by dedicated, brainwashed, or fanatical followers. the founding of the federal reserve system, the assassinations of both kennedys, martin luther king, and even john lennon, were all planned beforehand by people in high places, in order to solidify their power. at least some people think so.  even if all these conspiracy theories are true, they pale in significance compared to the greatest conspiracy of them all: the christmas conspiracy. this conspiracy is no mere theory, but inescapable fact. ( urllink via )
     
    
","['\n\n\t \n        urllink the christmas conspiracy  we\'ve all heard of ""conspiracy"" theories of history.', 'great events in history didn\'t ""just happen,"" we are told, but they were planned by conspiratorial architects, acting in secret, hiding their true intentions from the ignorant masses, and carried out by dedicated, brainwashed, or fanatical followers.', 'the founding of the federal reserve system, the assassinations of both kennedys, martin luther king, and even john lennon, were all planned beforehand by people in high places, in order to solidify their power.', 'at least some people think so.', 'even if all these conspiracy theories are true, they pale in significance compared to the greatest conspiracy of them all: the christmas conspiracy.', 'this conspiracy is no mere theory, but inescapable fact.', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink atomic movie posters  ( urllink via )
     
    
",['\n\n\t \n       urllink atomic movie posters  ( urllink via )'],"['urllink', 'atomic', 'movie', 'posters', '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink coffee-houses: the internet in a cup  ...those “who assembled day after day in the café de procope saw, with penetrating glance, in the depths of their black drink, the illumination of the year of the revolution.” ( urllink via )
     
    
","['\n\n\t \n       urllink coffee-houses: the internet in a cup  ...those “who assembled day after day in the café de procope saw, with penetrating glance, in the depths of their black drink, the illumination of the year of the revolution.” ( urllink via )']","['urllink', 'coffee-houses', ':', 'the', 'internet', 'in', 'a', 'cup', '...', 'those', '“', 'who', 'assembled', 'day', 'after', 'day', 'in', 'the', 'café', 'de', 'procope', 'saw', ',', 'with', 'penetrating', 'glance', ',', 'in', 'the', 'depths', 'of', 'their', 'black', 'drink', ',', 'the', 'illumination', 'of', 'the', 'year', 'of', 'the', 'revolution.', '”', '(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink the trial of saddam hussein 
     
    
",['\n\n\t \n       urllink the trial of saddam hussein'],"['urllink', 'the', 'trial', 'of', 'saddam', 'hussein']"
"02,August,2004","

	 
       urllink there must be a plot to bring back the conspiracy theory  the mystery that shrouds the battle against terrorism would probably have given rise to conspiracy theories even without the war in iraq. but the combination of a war justified by questionable premises, political polarization and governmental secrecy seems on pace to deliver what might be dubbed ""the conspiracy-theory election of 2004."" ( urllink via )
     
    
","['\n\n\t \n       urllink there must be a plot to bring back the conspiracy theory  the mystery that shrouds the battle against terrorism would probably have given rise to conspiracy theories even without the war in iraq.', 'but the combination of a war justified by questionable premises, political polarization and governmental secrecy seems on pace to deliver what might be dubbed ""the conspiracy-theory election of 2004.""', '( urllink via )']","['(', 'urllink', 'via', ')']"
"02,August,2004","

	 
       urllink dr. bushlove- it ain't a joke, anymore!  there is no such thing as a ""safe"" nuclear weapon. and bush's decision to skirt treaty obligations by converting, rather than destroying existing nuclear stockpiles is dangerous, and reprehensible. the development of the rnep is just another in a long line of lame-brain concepts that have issued forth from the white house and the pentagon since bush usurped the presidency.
     
    
","[""\n\n\t \n       urllink dr. bushlove- it ain't a joke, anymore!"", 'there is no such thing as a ""safe"" nuclear weapon.', ""and bush's decision to skirt treaty obligations by converting, rather than destroying existing nuclear stockpiles is dangerous, and reprehensible."", 'the development of the rnep is just another in a long line of lame-brain concepts that have issued forth from the white house and the pentagon since bush usurped the presidency.']","['the', 'development', 'of', 'the', 'rnep', 'is', 'just', 'another', 'in', 'a', 'long', 'line', 'of', 'lame-brain', 'concepts', 'that', 'have', 'issued', 'forth', 'from', 'the', 'white', 'house', 'and', 'the', 'pentagon', 'since', 'bush', 'usurped', 'the', 'presidency', '.']"
"02,August,2004","

	 
       urllink flying saucer may yet take flight  ...a completely curved plane -- an honest-to-god flying saucer.  ""it's what originated many people's belief in flying saucers. anyone on a lot of drugs would think it was a flying saucer.""
     
    
","['\n\n\t \n       urllink flying saucer may yet take flight  ...a completely curved plane -- an honest-to-god flying saucer.', '""it\'s what originated many people\'s belief in flying saucers.', 'anyone on a lot of drugs would think it was a flying saucer.""']","['anyone', 'on', 'a', 'lot', 'of', 'drugs', 'would', 'think', 'it', 'was', 'a', 'flying', 'saucer', '.', ""''""]"
"02,August,2004","

	 
      basically  urllink stare  has been shut down by the hosting company, and i'm still trying to get a legitimate reason from them.  every time i call, i get another reason and when i show them that they are wrong, they change the reason. (!?)  so far they have accused us of:  *sorry, it's a billing error. when i told them to check their invoice records and see that we're prepaid until the end of q4 2004 the reason changed to-  *we were shut down due to our hosting of ""inappropriate material"" when pushed to define, inappropriate and point out what on our site fit this description, they switched to-  *accusing us of using incunabula.org for spamming.  when i challenged them to produce evidence of this i was told by the manager, in these exact words: "" urllink we can shut off your account whenever we want to and we don't have to give you a reason !""  when i reminded him that we have been a customer in good standing and have even referred several clients to them and that maybe we could simply be allowed copy only ftp access so we could back up our assets and move hosting services since they obviously weren't interested in keeping us as a customer, he said, ""maybe, but probably not.""   i then replied, ""let me get this straight. you're saying, we've been shut down and locked out, it's not about billing but you can't be specific about what it is exactly that caused you to do this and i have to not only live with that answer, eat the prepaid that i'm losing, but also lose my web assets, move my host (more costs to me), and more for...well, you can't exactly say why, but that i should do all this because you can make me. end of story?""  his reply. ""yep.""  spread it far and wide.  the hosting service is called: hostsave.com
     
    
","[""\n\n\t \n      basically  urllink stare  has been shut down by the hosting company, and i'm still trying to get a legitimate reason from them."", 'every time i call, i get another reason and when i show them that they are wrong, they change the reason.', '(!?)', ""so far they have accused us of:  *sorry, it's a billing error."", 'when i told them to check their invoice records and see that we\'re prepaid until the end of q4 2004 the reason changed to-  *we were shut down due to our hosting of ""inappropriate material"" when pushed to define, inappropriate and point out what on our site fit this description, they switched to-  *accusing us of using incunabula.org for spamming.', 'when i challenged them to produce evidence of this i was told by the manager, in these exact words: "" urllink we can shut off your account whenever we want to and we don\'t have to give you a reason !""', 'when i reminded him that we have been a customer in good standing and have even referred several clients to them and that maybe we could simply be allowed copy only ftp access so we could back up our assets and move hosting services since they obviously weren\'t interested in keeping us as a customer, he said, ""maybe, but probably not.""', 'i then replied, ""let me get this straight.', ""you're saying, we've been shut down and locked out, it's not about billing but you can't be specific about what it is exactly that caused you to do this and i have to not only live with that answer, eat the prepaid that i'm losing, but also lose my web assets, move my host (more costs to me), and more for...well, you can't exactly say why, but that i should do all this because you can make me."", 'end of story?""', 'his reply.', '""yep.""', 'spread it far and wide.', 'the hosting service is called: hostsave.com']","['the', 'hosting', 'service', 'is', 'called', ':', 'hostsave.com']"
"02,August,2004","

	 
       urllink this is your brain on propaganda  does reading this quip make you feel woozy? good! this is your brain on propaganda. and the fact that it makes you ill is a very healthy sign.
     
    
","['\n\n\t \n       urllink this is your brain on propaganda  does reading this quip make you feel woozy?', 'good!', 'this is your brain on propaganda.', 'and the fact that it makes you ill is a very healthy sign.']","['and', 'the', 'fact', 'that', 'it', 'makes', 'you', 'ill', 'is', 'a', 'very', 'healthy', 'sign', '.']"
"02,August,2004","

	 
       urllink smart soldiers decided to flee the rings battle  it's the greatest and most spectacular battle in the lord of the rings trilogy.  but filmmakers faced one surprising challenge - how to keep the computer-generated soldiers from fleeing the battlefield.
     
    
","[""\n\n\t \n       urllink smart soldiers decided to flee the rings battle  it's the greatest and most spectacular battle in the lord of the rings trilogy."", 'but filmmakers faced one surprising challenge - how to keep the computer-generated soldiers from fleeing the battlefield.']","['but', 'filmmakers', 'faced', 'one', 'surprising', 'challenge', '-', 'how', 'to', 'keep', 'the', 'computer-generated', 'soldiers', 'from', 'fleeing', 'the', 'battlefield', '.']"
