Bathroom,Bedroom2,Car,CouncilArea,CurrentMonth,CurrentYear,Distance,Landsize,Lattitude,Longtitude,Method,Postcode,Price,Propertycount,Regionname,Rooms,SellerG,Suburb,Type
1.0,3.0,1.0,6,9,2017,12.0,863.0,-37.69763,145.01073,1,3073.0,800000.0,21650.0,3,3,169,259,0
1.0,3.0,2.0,6,9,2017,12.0,837.0,-37.705059999999996,145.00413,1,3073.0,925000.0,21650.0,3,3,22,259,0
1.0,3.0,4.0,6,9,2017,12.0,861.0,-37.69727,145.00491,1,3073.0,770000.0,21650.0,3,3,169,259,0
1.0,3.0,2.0,6,9,2017,12.0,512.0,-37.80696302719972,144.99671101938742,3,3073.0,562690.0,21650.0,3,2,169,259,2
1.0,3.0,2.0,6,9,2017,12.0,512.0,-37.80696302719972,144.99671101938742,0,3073.0,335000.0,21650.0,3,2,22,259,2
1.0,3.0,2.0,6,9,2017,12.0,512.0,-37.80696302719972,144.99671101938742,1,3073.0,580000.0,21650.0,3,2,22,259,2
1.0,3.0,2.0,6,9,2017,12.0,512.0,-37.80696302719972,144.99671101938742,3,3073.0,678913.0,21650.0,3,3,22,259,1
1.0,3.0,2.0,32,9,2017,2.4,512.0,-37.80696302719972,144.99671101938742,1,3121.0,456000.0,14949.0,3,1,32,260,2
2.0,3.0,1.0,32,9,2017,2.4,155.0,-37.82394,145.00044,1,3121.0,2200000.0,14949.0,3,3,32,260,0
2.0,3.0,1.0,32,9,2017,2.4,229.0,-37.81689,145.00443,1,3121.0,1705000.0,14949.0,3,3,32,260,0
1.0,2.0,2.0,32,9,2017,2.4,512.0,-37.81391,144.99306,3,3121.0,961000.0,14949.0,3,2,334,260,0
1.0,3.0,2.0,32,9,2017,2.4,512.0,-37.80696302719972,144.99671101938742,1,3121.0,900000.0,14949.0,3,2,142,260,1
1.0,3.0,2.0,32,9,2017,2.4,512.0,-37.80696302719972,144.99671101938742,0,3121.0,400000.0,14949.0,3,1,334,260,2
1.0,3.0,2.0,32,9,2017,2.4,512.0,-37.80696302719972,144.99671101938742,1,3121.0,1190000.0,14949.0,3,3,142,260,1
1.0,3.0,2.0,32,9,2017,2.4,512.0,-37.80696302719972,144.99671101938742,3,3121.0,1250000.0,14949.0,3,3,32,260,0
1.0,2.0,1.0,32,9,2017,2.4,512.0,-37.82385,144.99933000000001,1,3121.0,310000.0,14949.0,3,1,334,260,2
1.0,3.0,2.0,32,9,2017,2.4,512.0,-37.80696302719972,144.99671101938742,1,3121.0,495000.0,14949.0,3,1,32,260,2
1.0,2.0,2.0,32,9,2017,2.4,139.0,-37.8118,144.99374,3,3121.0,1360000.0,14949.0,3,2,142,260,0
1.0,3.0,2.0,32,9,2017,2.4,512.0,-37.80696302719972,144.99671101938742,1,3121.0,455000.0,14949.0,3,2,334,260,2
2.0,3.0,2.0,17,9,2017,19.9,512.0,-37.81958,145.22151000000002,1,3134.0,767500.0,7785.0,0,3,213,262,0
3.0,5.0,2.0,17,9,2017,19.9,591.0,-37.81795,145.22852,1,3134.0,1230000.0,7785.0,0,5,22,262,0
2.0,3.0,1.0,17,9,2017,19.9,512.0,-37.82286,145.22687,1,3134.0,875000.0,7785.0,0,3,186,262,0
3.0,4.0,2.0,17,9,2017,21.3,1633.0,-37.813,145.25542,4,3135.0,1675000.0,4407.0,0,4,99,263,0
2.0,3.0,2.0,17,9,2017,21.3,390.0,-37.817840000000004,145.26208,3,3135.0,861000.0,4407.0,0,3,22,263,0
2.0,3.0,1.0,17,9,2017,21.3,559.0,-37.81072,145.24055,1,3135.0,840000.0,4407.0,0,3,99,263,0
2.0,3.0,6.0,17,9,2017,21.3,576.0,-37.81255,145.2461,0,3135.0,875000.0,4407.0,0,3,122,263,0
2.0,4.0,2.0,17,9,2017,21.3,512.0,-37.81134,145.25457,1,3135.0,1006000.0,4407.0,0,4,255,263,0
2.0,4.0,2.0,15,9,2017,19.9,512.0,-37.79894,145.21712,2,3134.0,870000.0,3619.0,0,4,236,264,0
2.0,4.0,2.0,15,9,2017,19.9,710.0,-37.7913,145.24013,0,3134.0,1080000.0,3619.0,0,4,236,264,0
1.0,3.0,2.0,0,9,2017,8.9,512.0,-37.80696302719972,144.99671101938742,4,3084.0,650000.0,3540.0,0,2,206,267,2
2.0,3.0,2.0,11,9,2017,20.6,245.0,-37.62203,144.92236,1,3064.0,431000.0,5833.0,3,3,255,269,0
2.0,3.0,2.0,11,9,2017,20.6,505.0,-37.63797,144.92776,1,3064.0,575000.0,5833.0,3,3,22,269,0
1.0,3.0,3.0,1,9,2017,15.2,512.0,-37.95301,145.00485,4,3191.0,1800000.0,4497.0,6,3,126,271,0
2.0,3.0,2.0,1,9,2017,15.2,511.0,-37.95503,145.00794,1,3191.0,1761000.0,4497.0,6,3,48,271,0
2.0,4.0,3.0,1,9,2017,15.2,512.0,-37.94825,145.01633999999999,3,3191.0,1900000.0,4497.0,6,4,48,271,0
2.0,4.0,2.0,1,9,2017,15.2,589.0,-37.95333,145.01048,1,3191.0,2200000.0,4497.0,6,4,48,271,0
1.0,3.0,2.0,1,9,2017,15.2,512.0,-37.80696302719972,144.99671101938742,0,3191.0,750000.0,4497.0,6,2,48,271,2
2.0,3.0,4.0,1,9,2017,15.2,512.0,-37.95413,145.01611,1,3191.0,1940000.0,4497.0,6,3,126,271,0
1.0,3.0,1.0,7,9,2017,35.4,694.0,-38.12014,145.14066,4,3198.0,650000.0,8077.0,5,3,243,274,0
1.0,3.0,3.0,7,9,2017,35.4,700.0,-38.09491,145.13468999999998,1,3198.0,850000.0,8077.0,5,3,343,274,0
1.0,3.0,1.0,7,9,2017,34.7,485.0,-38.093309999999995,145.20223000000001,3,3977.0,520000.0,2756.0,5,3,122,278,0
1.0,3.0,2.0,27,9,2017,1.9,512.0,-37.80696302719972,144.99671101938742,1,3205.0,1272000.0,5943.0,6,2,115,280,2
1.0,3.0,2.0,27,9,2017,1.9,512.0,-37.80696302719972,144.99671101938742,0,3205.0,900000.0,5943.0,6,2,48,280,2
1.0,3.0,2.0,27,9,2017,1.9,6880.0,-37.83517,144.95471,1,3205.0,1071000.0,5943.0,6,3,115,280,0
1.0,2.0,1.0,27,9,2017,1.9,111.0,-37.836890000000004,144.9638,1,3205.0,1200000.0,5943.0,6,2,314,280,0
2.0,4.0,2.0,30,9,2017,20.5,512.0,-37.61672,145.0689,0,3752.0,870000.0,7969.0,3,4,202,281,0
2.0,3.0,2.0,30,9,2017,20.5,512.0,-37.61821,145.10505,1,3752.0,555000.0,7969.0,3,3,118,281,0
2.0,4.0,2.0,30,9,2017,20.5,568.0,-37.65116,145.09417,1,3752.0,621000.0,7969.0,3,4,288,281,0
2.0,3.0,2.0,30,9,2017,20.5,348.0,-37.63423,145.06856000000002,1,3752.0,612000.0,7969.0,3,3,118,281,0
1.0,3.0,2.0,18,9,2017,2.7,512.0,-37.80696302719972,144.99671101938742,1,3141.0,407800.0,14887.0,6,1,334,282,2
1.0,3.0,2.0,18,9,2017,2.7,512.0,-37.80696302719972,144.99671101938742,1,3141.0,425000.0,14887.0,6,1,251,282,2
2.0,3.0,2.0,10,9,2017,6.2,205.0,-37.82978,144.88463000000002,3,3015.0,882000.0,1223.0,7,3,186,284,2
1.0,2.0,2.0,3,9,2017,14.0,476.0,-37.7411,144.79621,1,3021.0,642000.0,14042.0,7,2,22,287,0
1.0,3.0,1.0,3,9,2017,14.0,512.0,-37.7475,144.79025,2,3021.0,477500.0,14042.0,7,3,22,287,0
2.0,3.0,5.0,3,9,2017,14.0,554.0,-37.76484,144.8098,3,3021.0,650000.0,14042.0,7,3,255,287,0
2.0,4.0,4.0,3,9,2017,14.0,582.0,-37.735170000000004,144.78804,1,3021.0,660000.0,14042.0,7,4,246,287,0
3.0,5.0,2.0,3,9,2017,14.0,534.0,-37.75177,144.80173,1,3021.0,620000.0,14042.0,7,5,27,287,0
1.0,4.0,2.0,3,9,2017,14.0,535.0,-37.728429999999996,144.78999,1,3021.0,620000.0,14042.0,7,4,22,287,0
1.0,3.0,3.0,3,9,2017,14.0,696.0,-37.74118,144.81165,3,3021.0,695000.0,14042.0,7,3,331,287,0
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,4,3182.0,460000.0,13240.0,6,2,48,289,2
1.0,3.0,2.0,27,9,2017,5.0,214.0,-37.867290000000004,144.98348000000001,0,3182.0,961000.0,13240.0,6,3,111,289,0
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,1,3182.0,670000.0,13240.0,6,3,48,289,2
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,0,3182.0,400000.0,13240.0,6,1,325,289,2
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,0,3182.0,400000.0,13240.0,6,1,325,289,2
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,3,3182.0,465000.0,13240.0,6,1,32,289,2
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,1,3182.0,768000.0,13240.0,6,1,180,289,2
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,4,3182.0,580000.0,13240.0,6,2,248,289,2
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,1,3182.0,630000.0,13240.0,6,2,111,289,2
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,1,3182.0,491000.0,13240.0,6,1,325,289,2
1.0,3.0,2.0,27,9,2017,5.0,512.0,-37.80696302719972,144.99671101938742,0,3182.0,735000.0,13240.0,6,2,325,289,2
2.0,3.0,2.0,22,9,2017,8.2,517.0,-37.73894,144.90766000000002,1,3041.0,1400000.0,3284.0,7,3,206,290,0
2.0,3.0,2.0,22,9,2017,8.2,306.0,-37.713440000000006,144.89478,4,3041.0,800000.0,389.0,7,3,206,291,1
2.0,5.0,2.0,11,9,2017,31.7,724.0,-37.585879999999996,144.69953999999998,1,3429.0,675000.0,14092.0,7,5,22,292,0
1.0,2.0,2.0,11,9,2017,31.7,452.0,-37.579609999999995,144.71363,3,3429.0,367000.0,14092.0,7,2,156,292,0
2.0,4.0,2.0,11,9,2017,31.7,585.0,-37.56776,144.72291,1,3429.0,565000.0,14092.0,7,4,125,292,0
2.0,3.0,1.0,11,9,2017,31.7,512.0,-37.57886,144.69987,3,3429.0,453000.0,14092.0,7,3,331,292,0
2.0,3.0,2.0,11,9,2017,31.7,716.0,-37.56159,144.71262,1,3429.0,480000.0,14092.0,7,3,22,292,0
2.0,3.0,3.0,11,9,2017,31.7,1011.0,-37.58119,144.73883,1,3429.0,700000.0,14092.0,7,3,166,292,0
1.0,3.0,1.0,11,9,2017,31.7,566.0,-37.58059,144.69333,3,3429.0,465000.0,14092.0,7,3,253,292,0
1.0,3.0,2.0,3,9,2017,10.5,512.0,-37.78586,144.82561,1,3020.0,772500.0,3755.0,7,3,91,293,0
1.0,2.0,1.0,3,9,2017,10.5,512.0,-37.788059999999994,144.84197,1,3020.0,760000.0,3755.0,7,2,22,293,0
1.0,3.0,4.0,3,9,2017,10.5,695.0,-37.79058,144.83958,0,3020.0,975000.0,3755.0,7,3,140,293,0
1.0,3.0,2.0,3,9,2017,10.5,512.0,-37.80696302719972,144.99671101938742,0,3020.0,537000.0,3755.0,7,2,140,293,2
1.0,3.0,2.0,3,9,2017,10.5,695.0,-37.769079999999995,144.82356000000001,3,3020.0,705000.0,4217.0,7,3,22,294,0
1.0,3.0,2.0,3,9,2017,10.5,512.0,-37.80696302719972,144.99671101938742,1,3020.0,560000.0,4217.0,7,3,273,294,2
1.0,2.0,1.0,3,9,2017,10.5,512.0,-37.77243,144.83578,1,3020.0,722000.0,4217.0,7,2,22,294,0
1.0,3.0,4.0,3,9,2017,10.5,512.0,-37.78778,144.8098,0,3020.0,720000.0,6763.0,7,3,140,295,0
2.0,4.0,2.0,3,9,2017,10.5,512.0,-37.79567,144.79956,1,3020.0,790000.0,6763.0,7,4,41,295,0
2.0,3.0,4.0,3,9,2017,10.5,512.0,-37.79433,144.81236,0,3020.0,640000.0,6763.0,7,3,22,295,0
1.0,3.0,2.0,2,9,2017,10.2,512.0,-37.80696302719972,144.99671101938742,1,3127.0,682500.0,5457.0,6,2,270,296,2
1.0,3.0,2.0,2,9,2017,10.2,512.0,-37.80696302719972,144.99671101938742,1,3127.0,771000.0,5457.0,6,2,142,296,2
1.0,3.0,2.0,3,9,2017,18.0,512.0,-37.80696302719972,144.99671101938742,3,3037.0,480000.0,3640.0,7,3,96,297,2
2.0,4.0,2.0,3,9,2017,18.0,558.0,-37.70756,144.77674,1,3037.0,705000.0,3640.0,7,4,22,297,0
1.0,3.0,2.0,31,9,2017,18.4,512.0,-37.80696302719972,144.99671101938742,3,3029.0,528000.0,10160.0,7,3,57,298,0
2.0,4.0,2.0,19,9,2017,18.0,512.0,-37.70961,144.76048,0,3037.0,621000.0,4242.0,7,4,215,299,0
2.0,3.0,2.0,3,9,2017,15.5,512.0,-37.70782,144.78295,1,3038.0,760000.0,5336.0,7,3,206,300,0
2.0,4.0,2.0,3,9,2017,15.5,700.0,-37.68251,144.77764,1,3038.0,836000.0,5336.0,7,4,22,300,0
3.0,5.0,4.0,3,9,2017,15.5,640.0,-37.69102,144.78505,1,3038.0,725000.0,5336.0,7,5,22,300,0
2.0,3.0,2.0,3,9,2017,15.5,650.0,-37.697829999999996,144.78773,1,3038.0,681500.0,5336.0,7,4,241,300,0
2.0,4.0,3.0,3,9,2017,15.5,723.0,-37.69048,144.78701999999998,0,3038.0,700000.0,5336.0,7,4,22,300,0
1.0,3.0,2.0,15,9,2017,15.5,512.0,-37.80696302719972,144.99671101938742,3,3106.0,1551000.0,6202.0,0,5,22,302,0
1.0,3.0,2.0,15,9,2017,15.5,512.0,-37.80696302719972,144.99671101938742,4,3106.0,1100000.0,6202.0,0,3,99,302,1
2.0,4.0,2.0,15,9,2017,15.5,816.0,-37.75297,145.16246999999998,1,3106.0,1155000.0,6202.0,0,4,22,302,0
2.0,3.0,2.0,15,9,2017,15.5,609.0,-37.76744,145.15543,1,3106.0,1550000.0,6202.0,0,3,334,302,0
3.0,5.0,2.0,15,9,2017,15.5,585.0,-37.756440000000005,145.15528,0,3106.0,1950000.0,6202.0,0,5,213,302,0
2.0,4.0,2.0,15,9,2017,12.4,754.0,-37.75612,145.10636,4,3107.0,1050000.0,5420.0,0,4,99,303,0
1.0,3.0,1.0,30,9,2017,15.3,542.0,-37.680820000000004,145.03922,1,3074.0,657000.0,7955.0,3,3,255,305,0
1.0,4.0,4.0,30,9,2017,15.3,530.0,-37.6756,144.98667,1,3074.0,645000.0,7955.0,3,4,118,305,0
1.0,3.0,4.0,30,9,2017,15.3,641.0,-37.67467,145.01348000000002,1,3074.0,740500.0,7955.0,3,3,118,305,0
1.0,2.0,1.0,6,9,2017,7.0,338.0,-37.75558,144.9875,1,3071.0,1250000.0,8870.0,3,2,142,306,0
1.0,2.0,1.0,6,9,2017,7.0,512.0,-37.76177,144.99907,1,3071.0,1234500.0,8870.0,3,2,83,306,0
1.0,3.0,2.0,6,9,2017,7.0,512.0,-37.80696302719972,144.99671101938742,3,3071.0,374060.0,8870.0,3,1,122,306,2
1.0,3.0,2.0,6,9,2017,7.0,512.0,-37.80696302719972,144.99671101938742,3,3071.0,665000.0,8870.0,3,2,186,306,0
2.0,3.0,2.0,6,9,2017,7.0,512.0,-37.75928,144.99707,1,3071.0,1211000.0,8870.0,3,3,328,306,0
1.0,3.0,2.0,6,9,2017,7.0,512.0,-37.80696302719972,144.99671101938742,1,3071.0,705000.0,8870.0,3,2,328,306,2
1.0,3.0,2.0,6,9,2017,7.0,512.0,-37.80696302719972,144.99671101938742,4,3071.0,280000.0,8870.0,3,1,206,306,2
3.0,4.0,2.0,28,9,2017,4.1,430.0,-37.83521,145.02219,1,3142.0,4111000.0,7217.0,6,4,251,307,0
1.0,3.0,2.0,28,9,2017,4.1,512.0,-37.80696302719972,144.99671101938742,1,3142.0,841000.0,7217.0,6,3,142,307,2
1.0,3.0,2.0,28,9,2017,4.1,512.0,-37.80696302719972,144.99671101938742,1,3142.0,867000.0,7217.0,6,2,334,307,2
1.0,3.0,2.0,3,9,2017,12.9,512.0,-37.80696302719972,144.99671101938742,0,3043.0,360000.0,3296.0,7,2,141,310,2
2.0,3.0,5.0,3,9,2017,12.9,573.0,-37.70395,144.87422,1,3043.0,700500.0,3296.0,7,3,141,310,0
2.0,4.0,3.0,17,9,2017,17.2,654.0,-37.843509999999995,145.19246,4,3133.0,1160000.0,4181.0,0,4,22,312,0
1.0,3.0,4.0,17,9,2017,17.2,711.0,-37.83315,145.2026,1,3133.0,903000.0,4181.0,0,3,99,312,0
2.0,4.0,2.0,17,9,2017,17.2,616.0,-37.840090000000004,145.19953999999998,1,3133.0,1595000.0,4181.0,0,4,122,312,0
2.0,4.0,2.0,29,9,2017,17.2,661.0,-37.856809999999996,145.17831999999999,1,3133.0,1088000.0,4280.0,0,4,255,313,0
1.0,3.0,2.0,0,9,2017,8.9,569.0,-37.73955,145.09105,1,3084.0,1060000.0,2698.0,0,3,196,314,0
2.0,3.0,2.0,13,9,2017,14.7,560.0,-37.86422,145.2272,1,3152.0,812000.0,5424.0,0,3,334,317,0
1.0,3.0,2.0,13,9,2017,14.7,825.0,-37.8661,145.22118,1,3152.0,940000.0,7082.0,0,3,255,318,0
2.0,4.0,2.0,13,9,2017,14.7,512.0,-37.88715,145.21598,3,3152.0,1050000.0,7082.0,0,4,22,318,0
1.0,3.0,0.0,0,9,2017,14.5,602.0,-37.70508,145.08563,4,3087.0,850000.0,2329.0,3,3,83,322,0
2.0,3.0,3.0,31,9,2017,14.7,512.0,-37.89307,144.64158999999998,1,3030.0,570000.0,16166.0,7,3,334,325,0
2.0,4.0,2.0,31,9,2017,14.7,630.0,-37.8786,144.65481,3,3030.0,620000.0,16166.0,7,4,22,325,0
2.0,3.0,1.0,31,9,2017,14.7,512.0,-37.90961,144.65543,1,3030.0,480000.0,16166.0,7,3,115,325,0
1.0,3.0,2.0,31,9,2017,14.7,675.0,-37.88255,144.66385,3,3030.0,500000.0,16166.0,7,3,331,325,0
1.0,3.0,2.0,31,9,2017,14.7,512.0,-37.80696302719972,144.99671101938742,1,3030.0,525000.0,16166.0,7,3,227,325,0
3.0,3.0,2.0,31,9,2017,14.7,726.0,-37.9009,144.67386000000002,1,3030.0,627500.0,16166.0,7,3,22,325,0
2.0,3.0,2.0,31,9,2017,14.7,843.0,-37.90721,144.65636,1,3030.0,880000.0,16166.0,7,4,255,325,0
2.0,4.0,2.0,31,9,2017,14.7,512.0,-37.89277,144.63626000000002,1,3030.0,460000.0,16166.0,7,4,22,325,0
1.0,3.0,2.0,16,9,2017,6.4,512.0,-37.80696302719972,144.99671101938742,1,3012.0,355000.0,5058.0,7,2,290,327,2
1.0,3.0,2.0,16,9,2017,6.4,512.0,-37.793859999999995,144.87843,1,3012.0,1062000.0,5058.0,7,3,140,327,0
1.0,3.0,1.0,16,9,2017,6.4,463.0,-37.7924,144.86834,0,3012.0,870000.0,5058.0,7,3,45,327,0
1.0,3.0,2.0,16,9,2017,6.4,386.0,-37.80635,144.87448,4,3012.0,940000.0,5058.0,7,3,334,327,0
1.0,3.0,1.0,16,9,2017,6.4,347.0,-37.79184,144.87356,0,3012.0,930000.0,5058.0,7,3,140,327,0
1.0,3.0,3.0,16,9,2017,6.4,417.0,-37.79139,144.86596,1,3012.0,857500.0,5058.0,7,3,290,327,0
2.0,4.0,2.0,11,9,2017,16.5,546.0,-37.680679999999995,144.87375,1,3049.0,610000.0,2474.0,3,4,331,329,0
2.0,4.0,2.0,21,9,2017,16.7,813.0,-37.89969,145.18551000000002,1,3150.0,1370000.0,7392.0,5,4,334,330,0
2.0,4.0,2.0,21,9,2017,16.7,650.0,-37.89651,145.19073,1,3150.0,1130000.0,7392.0,5,4,22,330,0
1.0,3.0,2.0,30,9,2017,35.5,512.0,-37.80696302719972,144.99671101938742,1,3757.0,410000.0,2170.0,4,3,181,331,0
2.0,4.0,2.0,30,9,2017,35.5,512.0,-37.50529,145.11279,1,3757.0,505000.0,2170.0,4,4,118,331,0
3.0,5.0,2.0,10,9,2017,6.8,512.0,-37.85649,144.87376,3,3016.0,1630000.0,6380.0,7,5,324,334,0
1.0,3.0,4.0,10,9,2017,6.8,512.0,-37.86097,144.90015,0,3016.0,1525000.0,6380.0,7,3,290,334,0
1.0,3.0,0.0,10,9,2017,6.8,285.0,-37.854279999999996,144.89488,1,3016.0,1285000.0,6380.0,7,3,290,334,0
1.0,3.0,2.0,10,9,2017,6.8,412.0,-37.85324,144.89958000000001,1,3016.0,2065000.0,6380.0,7,3,115,334,0
2.0,5.0,2.0,10,9,2017,6.8,466.0,-37.85593,144.8785,1,3016.0,1615000.0,802.0,7,5,324,335,0
1.0,3.0,2.0,27,9,2017,4.6,512.0,-37.854209999999995,144.98503,1,3181.0,1610000.0,4380.0,6,4,48,336,2
1.0,3.0,2.0,27,9,2017,4.6,512.0,-37.80696302719972,144.99671101938742,1,3181.0,610000.0,4380.0,6,2,26,336,2
2.0,4.0,2.0,30,9,2017,25.5,350.0,-37.61031,145.0401,1,3750.0,609000.0,2940.0,3,4,118,337,0
2.0,3.0,3.0,30,9,2017,25.5,660.0,-37.61313,145.03937,1,3750.0,780000.0,2940.0,3,3,134,337,0
2.0,3.0,2.0,30,9,2017,25.5,383.0,-37.61929,145.01613,0,3750.0,540000.0,2940.0,3,3,134,337,0
2.0,3.0,1.0,30,9,2017,25.5,512.0,-37.61841,145.03916,1,3750.0,391000.0,2940.0,3,3,255,337,1
2.0,3.0,2.0,30,9,2017,25.5,512.0,-37.61835,145.01672,1,3750.0,581000.0,2940.0,3,3,134,337,0
2.0,4.0,2.0,30,9,2017,25.5,411.0,-37.612120000000004,145.04084,1,3750.0,615000.0,2940.0,3,4,118,337,0
2.0,4.0,2.0,31,9,2017,27.2,700.0,-37.89738,144.61158,1,3024.0,632000.0,5262.0,7,4,331,339,0
1.0,3.0,2.0,31,9,2017,27.2,567.0,-37.89087,144.62252,1,3024.0,425000.0,5262.0,7,3,331,339,0
1.0,3.0,2.0,31,9,2017,27.2,512.0,-37.80696302719972,144.99671101938742,1,3024.0,400000.0,5262.0,7,3,334,339,0
1.0,3.0,2.0,31,9,2017,27.2,512.0,-37.89783,144.62831,4,3024.0,420000.0,5262.0,7,3,334,339,0
1.0,3.0,2.0,31,9,2017,27.2,613.0,-37.89552,144.61926,1,3024.0,415000.0,5262.0,7,3,158,339,0
2.0,3.0,2.0,31,9,2017,27.2,810.0,-37.883179999999996,144.61741,3,3024.0,600000.0,5262.0,7,3,334,339,0
1.0,3.0,1.0,16,9,2017,6.3,512.0,-37.81488,144.88922,3,3013.0,1160000.0,6543.0,7,3,140,342,0
1.0,2.0,2.0,16,9,2017,6.3,512.0,-37.82345,144.8835,0,3013.0,870000.0,6543.0,7,2,290,342,0
1.0,3.0,2.0,6,3,2018,5.7,512.0,-37.80696302719972,144.99671101938742,1,3078.0,765000.0,2211.0,3,2,206,6,0
1.0,3.0,1.0,3,3,2018,12.8,512.0,-37.7807,144.80031,3,3022.0,630000.0,1281.0,7,3,22,10,0
2.0,4.0,2.0,12,3,2018,21.5,512.0,-38.019859999999994,145.12546,0,3195.0,1000000.0,2243.0,5,4,255,16,0
2.0,4.0,2.0,11,3,2018,16.5,512.0,-37.67331,144.88902,1,3049.0,578000.0,1130.0,3,4,288,17,0
1.0,3.0,2.0,22,3,2018,9.5,409.0,-37.76406,144.86071,1,3034.0,730000.0,4502.0,7,3,200,18,0
3.0,5.0,1.0,29,3,2018,13.4,554.0,-37.84417,145.14483,4,3130.0,1225000.0,4387.0,0,5,99,35,0
2.0,4.0,2.0,13,3,2018,25.0,512.0,-37.851490000000005,145.28302,1,3155.0,780000.0,9704.0,0,4,213,37,0
2.0,4.0,2.0,0,3,2018,12.1,596.0,-37.698859999999996,145.07974,1,3083.0,830000.0,10175.0,3,4,22,53,0
1.0,2.0,2.0,0,3,2018,12.1,512.0,-37.69198,145.06157,1,3083.0,536000.0,10175.0,3,2,255,53,2
1.0,3.0,2.0,29,3,2018,14.7,512.0,-37.80696302719972,144.99671101938742,1,3151.0,825000.0,4048.0,0,3,186,58,2
3.0,5.0,2.0,19,3,2018,14.8,512.0,-37.72705,144.74856,4,3023.0,680000.0,7719.0,7,5,22,66,0
2.0,3.0,2.0,19,3,2018,14.8,154.0,-37.72396,144.74698,1,3023.0,450000.0,7719.0,7,3,241,66,0
1.0,3.0,2.0,1,3,2018,17.9,512.0,-37.80696302719972,144.99671101938742,1,3192.0,925000.0,9758.0,6,3,215,76,1
2.0,4.0,3.0,1,3,2018,17.9,536.0,-37.96735,145.08028000000002,3,3192.0,1410000.0,9758.0,6,4,48,76,0
2.0,4.0,2.0,1,3,2018,17.9,717.0,-37.96072,145.06125,1,3192.0,1280000.0,9758.0,6,4,215,76,0
1.0,3.0,2.0,12,3,2018,17.5,530.0,-37.94944,145.13484,1,3169.0,770000.0,4734.0,5,3,122,80,0
2.0,4.0,2.0,11,3,2018,20.6,512.0,-37.586240000000004,144.90553,1,3064.0,695000.0,15510.0,3,4,22,88,0
2.0,3.0,2.0,11,3,2018,20.6,400.0,-37.57452,144.90666000000002,3,3064.0,560000.0,15510.0,3,3,158,88,0
1.0,3.0,2.0,11,3,2018,20.6,512.0,-37.80696302719972,144.99671101938742,1,3064.0,360000.0,15510.0,3,3,288,88,0
1.0,4.0,2.0,11,3,2018,20.6,666.0,-37.59406,144.93497,1,3064.0,511500.0,15510.0,3,4,253,88,0
2.0,4.0,2.0,11,3,2018,20.6,512.0,-37.596790000000006,144.89435,1,3064.0,710500.0,15510.0,3,4,255,88,0
2.0,4.0,2.0,17,3,2018,23.0,540.0,-37.77749,145.29973,3,3136.0,1060000.0,11925.0,0,4,186,94,0
2.0,3.0,2.0,17,3,2018,23.0,969.0,-37.77499,145.2999,1,3136.0,845000.0,11925.0,0,3,186,94,0
1.0,3.0,4.0,3,3,2018,14.8,533.0,-37.7576,144.77138,0,3023.0,490000.0,6388.0,7,3,96,103,0
2.0,3.0,2.0,25,3,2018,25.9,151.0,-37.61786,145.12631000000002,3,3754.0,477000.0,7254.0,4,3,118,113,0
1.0,3.0,2.0,0,3,2018,18.0,512.0,-37.71011,145.15931,3,3095.0,875000.0,6990.0,0,3,43,119,0
1.0,1.0,0.0,4,3,2018,36.9,1034.0,-37.94625,145.44082,1,3782.0,462000.0,2259.0,1,1,95,122,0
1.0,3.0,1.0,11,3,2018,13.1,656.0,-37.70785,144.97087,1,3060.0,876000.0,5070.0,3,3,41,131,0
2.0,4.0,2.0,13,3,2018,24.8,739.0,-37.88475,145.2588,1,3156.0,845000.0,10788.0,0,4,277,133,0
1.0,3.0,2.0,13,3,2018,24.8,512.0,-37.80696302719972,144.99671101938742,1,3156.0,597000.0,10788.0,0,2,213,133,2
1.0,3.0,2.0,33,3,2018,29.5,512.0,-37.8773,145.3286,1,3786.0,690000.0,604.0,1,3,96,134,0
1.0,2.0,1.0,16,3,2018,5.1,252.0,-37.80242,144.89539,0,3011.0,800000.0,7570.0,7,2,341,138,0
1.0,3.0,3.0,29,3,2018,15.4,587.0,-37.83923,145.18038,1,3131.0,880000.0,4385.0,0,3,255,139,0
2.0,4.0,2.0,29,3,2018,15.4,497.0,-37.83742,145.17068,3,3131.0,1120000.0,4385.0,0,4,122,139,0
1.0,3.0,1.0,7,3,2018,38.0,613.0,-38.13024,145.12663,1,3199.0,697250.0,17055.0,5,3,15,140,0
